itemID_i	itemID_j	weight
71956	45722	1
71956	39394	1
71956	70358	2
71956	74505	1
71956	28619	1
71956	56832	1
71956	71043	1
71956	75301	1
71956	15986	1
71956	17396	1
71956	1679	1
71956	71679	1
71956	37659	1
71956	62203	1
71956	40978	1
71956	60971	1
71956	44861	1
71956	57436	1
71956	17665	1
71956	67715	1
71956	68576	1
71956	13892	1
71956	873	1
71956	31418	1
14137	10158	3
14137	46851	1
14137	33528	3
14137	71341	5
14137	47431	1
14137	63599	1
14137	68748	1
14137	19099	1
14137	57687	1
10158	46851	1
10158	39308	1
10158	10828	1
10158	18908	1
10158	49283	1
10158	59247	1
10158	50495	1
10158	65904	1
10158	49410	1
10158	30718	1
10158	65212	1
10158	47431	2
10158	69630	1
10158	71439	1
10158	11736	1
46851	2671	1
46851	29080	1
46851	66836	1
46851	22872	1
46851	57809	1
18746	4331	1
18746	57238	20
18746	30468	2
18746	30552	1
18746	60269	1
18746	23404	1
18746	49475	1
18746	9847	1
18746	50156	2
18746	75247	1
18746	49841	3
18746	45755	5
18746	77499	6
18746	47681	1
18746	30311	2
18746	70358	1
18746	48101	1
18746	32539	1
18746	18597	1
18746	36080	1
18746	74576	1
18746	77720	1
18746	5193	1
18746	16507	1
18746	19201	1
18746	23219	1
18746	34453	1
18746	3487	1
18746	42457	1
18746	74673	1
18746	67999	1
18746	44645	1
18746	69083	1
18746	28457	1
18746	28016	1
18746	32881	1
18746	71553	1
18746	60720	1
18746	67303	1
18746	55624	1
18746	29065	1
18746	28671	1
18746	61749	2
18746	25885	1
18746	25276	1
18746	76109	1
18746	1831	1
18746	14673	1
4331	57238	2
4331	21103	4
4331	7347	3
4331	42345	2
4331	9455	2
4331	76748	1
4331	37684	6
4331	68996	1
4331	44337	3
4331	40476	1
4331	19803	3
4331	69198	1
4331	50492	2
4331	35436	2
4331	6265	1
4331	56669	2
4331	42596	1
4331	41241	1
4331	52263	3
4331	48101	1
4331	30911	1
4331	43800	1
4331	77251	1
4331	61749	1
4331	49475	2
4331	15255	1
4331	23404	2
4331	49799	1
4331	15522	1
4331	15404	1
4331	21400	1
4331	50954	1
4331	16698	2
4331	5837	1
4331	34453	1
4331	73782	1
4331	7465	1
4331	62489	1
4331	40220	1
4331	48011	1
4331	77782	1
4331	17271	1
4331	24827	1
4331	37191	1
4331	33227	1
4331	15803	1
4331	58011	1
4331	69449	1
4331	46492	1
4331	67306	1
4331	22325	1
4331	29030	1
4331	55968	1
4331	22164	1
4331	20775	1
4331	39758	2
4331	53212	1
4331	13019	1
4331	34594	1
4331	46933	1
4331	23304	1
4331	59644	1
4331	50644	1
4331	54980	1
4331	28647	1
4331	74576	1
4331	11481	1
57238	45755	5
57238	77499	5
57238	49841	3
57238	47681	1
57238	30311	1
57238	52263	1
57238	5837	1
57238	34453	2
57238	73782	1
57238	7465	1
57238	62489	1
57238	40220	1
57238	48011	1
57238	77782	1
57238	17271	1
57238	24827	1
57238	37191	1
57238	33227	1
57238	15803	1
57238	58011	1
57238	69449	1
57238	46492	1
57238	67306	1
57238	32539	1
57238	18597	1
57238	36080	1
57238	74576	2
57238	77720	1
57238	5193	1
57238	16507	1
57238	61749	2
57238	19201	2
57238	23219	1
57238	3487	1
57238	42457	1
57238	74673	1
57238	67999	1
57238	44645	1
57238	69083	1
57238	28457	1
57238	28016	1
57238	32881	1
57238	71553	2
57238	60720	1
57238	67303	1
57238	55624	1
57238	76109	1
57238	13239	1
57238	50156	2
57238	5117	1
57238	66569	1
57238	30468	1
57238	31120	1
57238	18769	1
57238	17823	1
57238	13759	1
57238	65063	1
57238	63737	1
57238	19957	1
30911	16698	12
30911	18465	1
30911	63072	1
30911	29370	1
30911	56553	2
30911	56071	1
30911	57524	1
30911	38038	1
30911	58387	1
30911	30761	1
30911	65104	1
30911	14174	1
30911	29751	1
30911	75588	1
30911	6273	1
30911	45800	1
30911	35436	2
30911	10082	1
30911	17673	2
30911	33671	1
30911	76748	1
30911	42345	2
30911	6265	1
30911	56669	2
30911	42596	1
30911	41241	2
30911	52263	1
30911	44337	1
30911	48101	1
30911	19803	1
30911	43800	1
30911	77251	1
30911	61749	2
30911	7347	1
30911	49475	1
30911	15255	2
30911	37684	1
30911	23404	1
30911	49799	1
30911	50492	1
30911	15522	1
30911	15404	2
30911	21400	1
30911	50954	2
30911	9455	1
30911	59437	1
30911	34962	1
30911	36218	1
30911	68996	1
30911	33712	1
30911	29393	1
30911	29104	1
30911	75459	1
30911	47365	1
30911	15607	1
30911	12115	1
30911	56588	1
30911	4436	1
30911	32320	1
30911	45567	1
30911	67997	1
30911	10462	1
30911	2804	2
30911	22754	1
30911	20102	2
30911	8117	1
30911	59921	1
30911	27893	1
30911	22774	1
30911	76109	1
30911	3901	1
30911	76566	1
30911	78660	1
30911	7822	1
30911	4293	1
30911	38552	1
30911	28271	1
30911	30007	1
30911	37775	1
30911	40627	1
30911	73086	1
16698	18465	1
16698	31968	1
16698	75021	1
16698	23136	1
16698	31120	1
16698	25724	2
16698	61162	1
16698	15803	1
16698	6265	1
16698	56669	2
16698	42596	1
16698	41241	2
16698	42345	1
16698	52263	1
16698	44337	2
16698	48101	1
16698	19803	2
16698	43800	1
16698	77251	1
16698	61749	2
16698	7347	2
16698	49475	1
16698	15255	2
16698	37684	2
16698	23404	1
16698	49799	1
16698	50492	1
16698	15522	1
16698	15404	2
16698	21400	1
16698	50954	2
16698	9455	1
16698	35436	1
16698	59437	1
16698	2804	3
16698	63429	2
16698	13758	1
16698	14301	1
16698	25234	1
16698	45567	1
16698	32376	1
16698	60453	1
16698	36160	1
16698	62806	1
16698	13517	1
16698	64437	1
16698	36218	1
16698	68996	1
16698	33712	1
16698	29393	1
16698	29104	1
16698	75459	1
16698	47365	1
16698	15607	1
16698	12115	1
16698	56588	1
16698	4436	1
16698	32320	1
16698	17673	1
16698	22754	1
16698	53353	1
16698	22774	1
16698	29009	1
16698	6855	1
16698	56076	1
16698	24802	1
16698	9220	1
16698	32441	1
16698	9888	2
16698	3101	1
16698	73086	2
16698	23630	1
16698	11481	1
16698	20759	1
16698	32252	1
16698	27042	1
16698	74576	1
16698	43131	1
18465	2804	1
18465	63429	2
18465	4043	1
18465	75102	1
18465	64437	1
18465	12914	1
18465	57401	1
18465	3361	1
18465	6222	1
63511	46277	9
63511	75548	5
63511	68935	3
63511	40954	5
63511	15260	8
63511	41497	4
63511	20081	8
63511	13731	6
63511	24404	7
63511	34465	4
63511	71834	3
46277	75548	9
46277	68935	4
46277	20081	14
46277	15260	14
46277	41497	7
46277	40954	8
46277	13731	7
46277	24404	9
46277	34465	5
46277	50533	1
46277	71834	4
46277	3895	1
46277	21499	1
46277	60960	1
46277	10828	1
75548	68935	6
75548	40954	7
75548	41497	7
75548	20081	12
75548	15260	4
75548	13731	6
75548	24404	5
75548	34465	4
75548	29821	1
75548	41372	1
75548	34113	1
75548	49044	1
75548	71834	1
75548	21499	1
75548	60960	1
75548	10828	1
68935	40954	5
68935	15260	4
68935	41497	2
68935	20081	5
68935	13731	4
68935	24404	5
68935	34465	5
68935	71834	3
71523	11374	1
71523	11710	1
71523	40188	1
71523	23718	2
71523	18178	3
71523	60845	1
71523	17093	1
71523	13369	2
71523	71356	1
71523	47583	2
71523	26527	8
71523	55285	1
71523	19843	3
71523	36813	1
71523	73124	4
71523	44737	2
71523	25115	2
71523	64685	5
71523	38581	1
71523	44912	1
71523	28023	1
71523	45107	2
71523	26798	1
71523	19587	2
71523	515	4
71523	45875	1
71523	26522	1
71523	55796	1
71523	54550	1
71523	110	1
71523	43911	1
71523	47103	2
71523	71641	2
71523	14477	1
71523	48387	1
71523	51341	1
71523	77596	1
71523	43403	2
71523	36347	1
71523	32508	1
71523	35712	1
71523	19581	1
71523	56502	2
71523	34801	1
71523	2483	1
71523	68063	1
71523	74695	1
71523	65136	1
11374	73983	1
11374	68987	1
11374	2871	1
11374	15701	1
11374	28626	1
11374	16636	1
11374	36125	1
11374	43717	1
11374	57687	1
11374	3627	1
11374	49792	1
11374	41278	1
11374	53590	1
11374	29653	1
11374	3895	1
11374	19587	1
11374	59420	1
53312	14265	2
53312	26374	1
53312	71852	1
53312	21686	1
53312	45344	1
53312	25985	1
53312	47754	1
53312	5123	1
53312	51147	1
53312	78241	1
53312	20647	1
53312	72624	1
14265	18403	1
14265	63677	2
14265	73990	1
14265	50531	1
14265	6985	1
14265	29186	1
14265	49771	1
14265	17744	2
14265	57161	1
14265	74541	1
14265	70167	1
14265	3006	1
14265	26374	1
14265	71852	1
14265	20266	2
14265	52688	1
14265	54821	1
14265	880	1
14265	25471	2
14265	32231	1
14265	12223	1
14265	77291	1
14265	74195	1
14265	4944	1
14265	68869	1
14265	63584	1
14265	30093	1
14265	142	1
14265	34283	1
14265	18271	1
14265	6015	1
14265	11413	1
14265	54770	1
14265	37788	1
14265	48313	1
14265	74738	1
14265	54061	1
14265	54986	1
14265	42472	1
14265	15146	1
14265	67891	1
45734	77434	1
45734	8692	1
77434	8692	1
77434	61159	3
77434	75101	1
77434	45336	1
77434	65238	5
77434	19339	1
77434	57687	2
77434	19206	3
77434	54395	1
77434	4584	1
77434	52703	1
77434	7326	1
77434	31240	1
77434	28340	1
77434	26655	1
77434	47512	1
77434	91	1
77434	44371	1
77434	11207	1
77434	23117	1
77434	37498	1
77434	17556	2
77434	54928	2
77434	54532	1
77434	9971	1
77434	31129	1
77434	76214	1
77434	6022	1
77434	18231	1
77434	6601	1
77434	59462	1
77434	27774	1
77434	76062	1
77434	9265	1
77434	29735	1
77434	1025	1
77434	20689	1
77434	20909	1
77434	67942	3
77434	44871	3
77434	74845	1
77434	63515	1
77434	2290	1
77434	67035	1
77434	10139	1
77434	23386	1
77434	7766	1
77434	64373	1
77434	60822	1
77434	16862	1
77434	72105	1
77434	71046	1
77434	50760	1
77434	4978	1
77434	6001	2
77434	19865	1
77434	54489	1
77434	21838	1
77434	5333	1
77434	53581	1
77434	56367	1
77434	76576	1
77434	63117	1
77434	46730	1
77434	65042	1
77434	36887	1
77434	19022	1
77434	21786	1
77434	25040	1
77434	69341	1
77434	31351	1
77434	19245	1
77434	75199	1
77434	50255	1
77434	22872	1
77434	43002	1
77434	66967	1
77434	29080	1
77434	70127	1
77434	39641	1
77434	9376	1
77434	50630	1
77434	6657	1
77434	78162	1
77434	14157	1
77434	49628	1
77434	32325	1
77434	43748	1
77434	13270	1
77434	33813	1
77434	37642	1
77434	44290	1
77434	12432	1
77434	72001	1
77434	76715	1
77434	54274	1
77434	49629	1
77434	55015	1
77434	74182	1
77434	28687	1
77434	72164	1
77434	47218	1
77434	1884	1
77434	23190	1
77434	17139	1
77434	41497	1
8692	17	1
8692	21256	1
1520	17489	2
1520	56208	1
1520	34604	1
1520	69736	1
1520	25925	1
1520	10840	1
1520	50055	1
1520	73921	1
1520	67630	1
1520	2528	1
1520	40097	1
1520	6202	2
1520	45487	1
1520	60987	1
1520	32495	1
1520	1951	1
17489	56208	1
17489	34604	3
17489	69736	1
17489	25925	6
17489	10840	1
17489	50055	1
17489	73921	1
17489	67630	2
17489	2528	1
17489	40097	1
17489	6202	1
17489	45487	2
17489	60987	1
17489	13946	1
17489	23177	1
17489	71374	2
17489	8395	1
17489	64546	1
17489	23420	1
17489	59112	1
17489	33868	1
17489	52315	1
17489	75140	1
17489	17877	1
17489	21727	1
17489	73844	1
17489	34423	1
17489	32358	1
17489	5229	1
1186	36767	1
1186	29317	1
1186	24338	1
1186	31349	1
1186	38034	1
27477	78371	1
27477	16633	1
27477	43438	1
27477	41635	1
27477	44420	1
27477	2121	1
27477	2410	1
27477	40413	2
27477	1928	1
27477	31371	1
27477	64576	5
27477	67457	6
27477	64485	1
27477	54401	1
27477	62964	1
27477	48659	7
27477	53293	1
27477	71667	1
27477	14074	1
27477	46192	1
27477	71284	1
27477	67051	1
27477	59789	2
27477	22791	1
27477	63118	2
27477	59325	1
27477	5356	1
27477	16604	2
27477	68614	2
27477	7225	1
27477	59332	1
27477	11893	1
27477	26216	1
27477	29817	1
27477	21373	1
27477	20696	1
27477	46729	1
27477	3099	1
27477	40579	1
27477	4984	1
27477	77587	1
27477	19621	1
27477	56962	1
27477	77655	1
27477	36955	1
27477	41066	1
27477	53031	1
27477	67324	1
27477	75419	1
27477	26804	1
27477	5160	1
27477	52237	1
27477	4153	1
27477	3667	1
27477	56868	1
27477	48733	1
27477	51230	1
27477	29658	1
27477	63144	1
27477	52260	1
27477	74157	1
27477	11381	1
27477	49617	1
27477	35468	1
27477	54061	1
27477	71538	1
27477	52718	1
27477	43454	1
27477	75075	1
27477	58281	1
78371	16633	1
78371	11381	1
78371	15609	1
78371	28370	1
78371	76337	1
78371	38043	1
78371	5229	1
78371	75653	1
78371	57153	1
78371	74738	1
78371	75884	1
78371	15146	1
78371	69228	1
78371	45092	1
78371	65708	1
78371	40144	1
78371	11328	1
78371	66214	1
78371	39020	1
18375	18823	2
18375	38783	1
18375	31105	1
18375	29134	1
18375	55129	1
18375	23009	1
18375	36468	1
18375	52627	1
18375	40194	1
18375	57389	1
18375	27120	1
18375	36976	1
18375	56394	1
18375	73348	1
18375	23183	1
18823	27120	1
18823	36976	1
18823	56394	1
18823	73348	1
37310	1136	2
37310	62060	2
37310	63615	1
37310	71854	1
37310	37982	1
37310	42608	1
37310	11645	1
37310	76416	1
37310	71074	1
37310	50600	1
37310	53279	1
37310	43462	1
37310	69170	1
37310	34906	1
37310	27777	1
37310	12398	1
37310	35502	1
37310	23422	4
37310	28532	1
37310	53154	1
37310	67539	1
37310	59564	1
37310	450	1
37310	15013	1
37310	34366	3
37310	7973	1
1136	62060	4
1136	20806	1
1136	1661	1
1136	5365	1
1136	59331	1
1136	15501	1
1136	40883	2
1136	26089	1
1136	68344	2
1136	43945	1
1136	29679	1
1136	36167	2
1136	55120	2
1136	22197	1
1136	47654	1
1136	64235	1
1136	27777	1
1136	25219	1
1136	17617	1
1136	42608	1
1136	34366	1
1136	23422	1
62060	34906	1
62060	59564	1
62060	34366	1
62060	23422	1
63399	21357	1
63399	42271	1
63399	67122	1
63399	7309	1
63399	24187	10
63399	66292	1
63399	54739	1
63399	6320	1
63399	29139	1
63399	46846	1
63399	32899	1
63399	40829	1
63399	56503	1
63399	67154	1
63399	50691	1
63399	68576	1
63399	23435	1
63399	71319	1
63399	49572	1
63399	54454	1
63399	23694	1
63399	24126	1
63399	78304	1
63399	58421	1
63399	31263	1
63399	38561	1
63399	45079	1
63399	70903	1
63399	63507	1
63399	20324	1
63399	64525	1
63399	36284	1
74738	12343	2
74738	15146	3
74738	67891	4
74738	6789	1
74738	45937	1
74738	67955	2
74738	1016	1
74738	69249	1
74738	34644	1
74738	49131	1
74738	32888	1
74738	21438	2
74738	29601	1
74738	78034	1
74738	25462	1
74738	18827	1
74738	66614	1
74738	28501	1
74738	73783	1
74738	480	1
74738	36284	1
74738	61988	1
74738	58050	1
74738	17545	1
74738	5604	1
74738	48636	1
74738	46192	1
74738	55561	1
74738	38043	3
74738	5229	1
74738	75653	1
74738	57153	1
74738	75884	1
74738	69228	1
74738	45092	1
74738	65708	1
74738	40144	1
74738	11328	1
74738	66214	1
74738	39020	1
74738	37595	1
74738	11413	2
74738	54770	2
74738	23367	1
74738	77037	1
74738	79057	1
74738	56812	1
74738	24844	1
74738	16604	1
74738	57221	1
74738	16463	1
74738	73930	1
74738	43019	1
74738	18214	1
74738	71538	1
74738	19957	1
74738	47074	1
74738	36441	1
74738	65782	1
74738	75109	1
74738	50155	1
74738	35663	1
74738	38170	1
74738	880	1
74738	42334	1
74738	11833	1
74738	33515	1
74738	18309	1
74738	37788	1
74738	48313	1
74738	54061	1
74738	54986	1
74738	42472	1
12343	17072	6
12343	21647	2
12343	43578	2
12343	76085	1
12343	6842	1
12343	28370	2
12343	57039	1
12343	76994	1
12343	31779	1
12343	68075	1
12343	44606	1
12343	39127	1
12343	17453	1
12343	25301	1
12343	77769	1
12343	24969	2
12343	73252	2
12343	40829	1
12343	73898	1
12343	48670	1
12343	16709	1
12343	71308	1
12343	33155	1
12343	52493	1
12343	4978	1
12343	37189	1
12343	42334	1
12343	12249	1
12343	31083	1
12343	70715	2
12343	22120	1
12343	73280	1
12343	24934	1
12343	50155	1
12343	75338	1
12343	62393	1
12343	855	1
12343	38561	2
12343	58284	1
12343	9157	1
12343	67955	1
12343	47344	1
12343	55216	1
12343	5444	2
12343	79057	1
12343	14954	1
12343	50757	1
12343	2254	1
12343	73997	1
12343	54218	1
12343	606	1
12343	50953	1
12343	39862	1
12343	41706	1
12343	37775	1
69695	45302	1
69695	47606	1
69695	10835	2
69695	22330	1
69695	52057	1
69695	1726	1
69695	48898	1
69695	33938	1
69695	52720	2
69695	40587	2
69695	36927	1
69695	62047	1
45302	47606	1
45302	40587	1
47606	24457	1
47606	75338	1
47606	35857	1
47606	63302	1
47606	22774	1
47606	74927	1
47606	14189	1
47606	50529	1
47606	54117	1
47606	19475	1
47606	74950	1
47606	76767	1
47606	48959	1
19093	480	2
19093	31061	1
480	67324	1
480	50953	1
480	41706	1
480	5444	1
480	36284	1
480	61988	1
480	58050	1
480	17545	1
480	5604	1
480	48636	1
480	77655	1
480	45773	1
480	77530	1
480	38300	1
480	67051	1
480	11745	1
480	59470	3
480	17282	2
480	47922	1
480	22260	2
480	62037	1
480	1211	1
480	70433	1
480	36708	1
480	59789	1
480	76018	1
480	57161	1
480	26852	1
480	46192	1
480	27846	1
480	31371	2
480	51404	1
480	40544	1
480	45981	1
480	2408	1
480	35233	1
480	26850	1
480	8338	1
480	36433	1
480	6927	1
480	30961	1
480	70508	1
65418	14318	1
65418	39312	1
65418	72092	1
65418	21810	1
65418	32549	1
65418	44782	1
65418	43827	1
65418	44420	1
65418	56794	1
65418	2121	1
65418	20756	1
14318	17660	1
14318	75266	1
14318	55835	1
14318	44782	1
14318	52037	1
14318	26121	2
14318	9789	2
14318	70898	1
14318	32068	1
14318	21810	1
14318	36892	1
14318	48559	1
14318	46611	1
14318	38154	1
14318	70227	1
14318	63737	1
14318	3504	1
14318	65123	1
14318	40954	1
14318	25852	1
14318	52841	1
14318	24690	1
14318	42645	1
62151	19806	1
62151	51984	1
62151	35136	1
62151	22173	1
62151	75849	3
62151	36000	2
62151	69410	1
62151	61103	1
62151	15014	1
62151	77	1
62151	61225	1
62151	43212	1
62151	16119	1
62151	38040	1
62151	75204	1
62151	4272	2
62151	27989	2
62151	62151	3
62151	30257	1
62151	73646	2
62151	46420	1
62151	24792	1
62151	32539	2
62151	25165	1
62151	38653	1
12962	45773	1
12962	2873	8
12962	8340	1
12962	74988	4
12962	5609	1
12962	12508	1
12962	31418	1
12962	20614	2
12962	24211	1
12962	20454	1
39933	1928	1
39933	16709	1
39933	37189	1
39933	66759	2
39933	809	3
39933	2264	1
39933	66804	1
39933	53412	1
39933	45773	2
39933	54435	1
39933	53156	1
39933	3667	1
39933	40536	1
39933	21438	1
39933	55789	1
39933	62357	1
39933	1094	1
39933	15701	1
39933	28626	1
39933	25985	1
39933	54997	1
39933	28282	1
39933	64576	1
39933	73363	1
39933	35772	1
39933	59377	1
39933	77617	1
39933	54061	1
39933	38013	1
39933	35468	1
39933	34644	1
39933	41215	1
39933	4195	1
39933	27625	1
39933	50757	1
39933	17660	1
39933	28028	1
39933	21396	1
39933	46729	1
39933	4153	1
39933	5160	1
39933	77655	1
39933	3099	1
39933	46976	2
39933	47173	1
39933	32982	1
39933	25620	1
39933	36760	1
39933	3013	1
39933	27605	1
65077	11542	1
65077	39648	1
65077	58916	1
65077	9241	1
65077	23404	1
40664	44290	1
40664	5079	1
40664	64336	1
40664	9663	1
40664	57022	1
40664	53957	1
40664	19885	1
40664	49353	3
40664	60874	1
40664	38157	1
40664	70547	2
40664	78719	1
40664	46294	1
40664	45238	1
40664	57602	1
40664	31578	3
40664	18686	1
40664	37984	2
40664	33349	1
40664	50495	1
40664	64068	1
40664	33374	1
40664	73567	2
40664	37843	3
40664	31816	1
40664	51122	1
40664	25354	1
40664	57487	1
40664	15508	1
40664	44912	2
40664	25879	1
40664	8648	1
40664	56013	1
40664	42150	1
40664	60613	1
40664	74007	1
40664	41370	1
40664	3737	1
40664	46457	1
40664	22898	2
40664	46341	1
40664	42202	1
40664	28967	1
1928	16709	1
1928	37189	1
1928	8097	1
1928	68614	1
1928	5356	1
1928	59642	1
16709	37189	2
16709	10039	1
16709	65093	1
16709	20572	1
16709	49368	8
16709	58064	2
16709	71308	4
16709	22316	1
16709	17325	1
16709	14723	1
16709	48670	1
16709	33155	1
16709	52493	1
16709	4978	1
16709	42334	1
16709	19655	2
16709	39253	1
16709	58364	1
16709	31016	1
16709	17515	1
16709	33738	1
16709	14914	1
16709	25751	1
16709	47121	1
16709	26826	1
16709	33378	1
37189	27150	1
37189	48670	1
37189	71308	1
37189	33155	1
37189	52493	1
37189	4978	1
37189	42334	1
37189	69141	1
37189	78456	1
37189	22875	1
37189	1911	1
37189	3627	1
37189	11089	1
37189	39088	1
37189	56731	1
37189	30905	1
37189	28331	1
5300	24918	1
5300	32109	1
5300	695	2
5300	22061	1
5300	53444	1
5300	41398	1
5300	7624	1
5300	21692	1
5300	44866	1
5300	9240	1
5300	60291	1
5300	18888	1
5300	5955	2
5300	13081	1
5300	45108	1
5300	34391	2
5300	31717	1
5300	21548	1
5300	19503	1
5300	59567	1
5300	60644	1
5300	71120	1
5300	21470	2
5300	55547	1
5300	43052	2
5300	51238	1
5300	65740	1
5300	19385	1
5300	40144	1
5300	72745	1
5300	36232	1
5300	65519	1
5300	8313	1
5300	48197	2
5300	45858	2
5300	68527	2
5300	12959	2
5300	75447	1
5300	54378	1
5300	29934	1
5300	29665	1
5300	51338	2
5300	5598	2
5300	54640	1
5300	1261	1
5300	63939	1
5300	40887	1
5300	1048	1
5300	71224	1
5300	38503	1
5300	5790	1
5300	52890	1
5300	33515	1
5300	36013	1
5300	50860	1
5300	55396	1
5300	30446	1
5300	44827	1
5300	11470	1
5300	71163	1
5300	68157	1
5300	45929	1
5300	44058	1
5300	46244	1
5300	56481	1
5300	21325	1
5300	66075	1
5300	12641	1
5300	1201	1
5300	43076	1
5300	50382	1
5300	22190	1
5300	17511	1
5300	47976	1
5300	14082	1
5300	13750	1
5300	65008	1
5300	48783	1
5300	17425	1
5300	46661	1
5300	18309	1
5300	34225	1
5300	29206	1
5300	71462	1
5300	64874	1
5300	74310	1
5300	49955	1
5300	67003	1
5300	66055	1
5300	77763	1
5300	57451	1
5300	43834	1
5300	61358	1
5300	34371	1
5300	70181	1
5300	62380	1
5300	2898	1
5300	59032	1
5300	72055	1
5300	64086	1
5300	51870	1
5300	46730	1
5300	60398	1
5300	2363	1
5300	17908	1
5300	46769	1
5300	39430	1
5300	26565	1
5300	16315	1
5300	1421	1
5300	27535	1
5300	30354	1
5300	3163	1
5300	59614	1
5300	30596	1
5300	9275	1
5300	63083	1
5300	63252	1
5300	29095	1
5300	53600	1
5300	255	1
5300	40275	1
5300	73202	1
5300	17040	1
5300	5845	1
5300	21094	1
24918	32109	1
24918	695	1
24918	22061	1
24918	53444	1
24918	41398	1
24918	7624	3
24918	21692	1
24918	44866	1
24918	9240	1
24918	60291	1
24918	18888	1
24918	5955	1
24918	13081	1
24918	45108	1
24918	34391	1
24918	31717	1
24918	21548	1
24918	19503	1
24918	59567	1
24918	60644	1
24918	71120	1
24918	21470	1
24918	55547	1
24918	43052	1
24918	51238	1
24918	65740	1
24918	19385	1
24918	40144	1
24918	72745	1
24918	36232	1
24918	65519	1
24918	8313	1
24918	48197	1
24918	45858	1
24918	68527	1
24918	12959	1
24918	75447	1
24918	7388	3
24918	55022	3
24918	66280	3
24918	13949	1
24918	14977	1
24918	55396	2
24918	45756	2
24918	43594	2
24918	18678	2
24918	40280	2
24918	70463	2
24918	27943	2
24918	5254	2
24918	59518	2
24918	12641	1
24918	16713	1
24918	64738	1
24918	46661	1
24918	74066	1
24918	9547	1
24918	63585	1
24918	60455	1
24918	47380	1
24918	24855	1
32109	695	1
32109	22061	1
32109	53444	1
32109	41398	3
32109	7624	1
32109	21692	1
32109	44866	3
32109	9240	1
32109	60291	1
32109	18888	1
32109	5955	1
32109	13081	1
32109	45108	1
32109	34391	1
32109	31717	1
32109	21548	1
32109	19503	1
32109	59567	1
32109	60644	1
32109	71120	1
32109	21470	1
32109	55547	1
32109	43052	1
32109	51238	1
32109	65740	1
32109	19385	1
32109	40144	1
32109	72745	1
32109	36232	1
32109	65519	1
32109	8313	1
32109	48197	1
32109	45858	1
32109	68527	1
32109	12959	1
32109	75447	1
32109	72777	1
32109	6901	1
32109	71674	1
32109	18717	1
32109	45246	1
32109	21029	1
32109	18865	1
32109	5031	1
32109	63083	1
32109	59032	1
32109	41040	1
695	22061	1
695	53444	1
695	41398	1
695	7624	1
695	21692	1
695	44866	1
695	9240	1
695	60291	1
695	18888	1
695	5955	2
695	13081	1
695	45108	1
695	34391	2
695	31717	1
695	21548	1
695	19503	1
695	59567	1
695	60644	1
695	71120	1
695	21470	2
695	55547	1
695	43052	3
695	51238	1
695	65740	1
695	19385	1
695	40144	1
695	72745	1
695	36232	1
695	65519	1
695	8313	1
695	48197	2
695	45858	2
695	68527	2
695	12959	2
695	75447	1
695	30788	1
695	40887	1
695	1048	1
695	71224	1
695	38503	1
695	5790	1
695	52890	1
695	33515	1
695	36013	1
695	51338	1
695	50860	1
695	55396	1
695	30446	1
695	44827	1
695	11470	1
695	71163	1
695	68157	1
695	45929	1
695	44058	1
695	46244	1
695	56481	1
695	21325	1
695	66075	1
695	12641	1
695	1201	1
695	43076	1
695	50382	1
695	22190	1
695	17511	1
695	47976	1
695	14082	1
695	13750	1
695	65008	1
695	48783	1
695	17425	1
695	46661	1
695	18309	1
695	34225	1
695	29206	1
695	71462	1
695	64874	1
695	74310	1
695	49955	1
695	67003	1
695	66055	1
695	77763	1
695	57451	1
695	43834	1
695	61358	1
695	34371	1
695	70181	1
695	62380	1
695	2898	1
695	59032	1
695	72055	1
695	64086	1
695	51870	1
695	46730	1
695	60398	1
695	2363	1
695	17908	1
695	46769	1
695	39430	1
695	26565	1
695	16315	1
695	1421	1
695	27535	1
695	30354	1
695	3163	1
695	59614	1
695	30596	1
695	9275	1
695	63083	1
695	63252	1
695	29095	1
695	53600	1
695	255	1
695	40275	1
695	73202	1
695	17040	1
695	5845	1
695	21094	1
695	43911	1
695	15412	1
695	42026	1
22061	53444	1
22061	41398	1
22061	7624	1
22061	21692	1
22061	44866	1
22061	9240	1
22061	60291	1
22061	18888	1
22061	5955	1
22061	13081	1
22061	45108	1
22061	34391	1
22061	31717	1
22061	21548	1
22061	19503	1
22061	59567	1
22061	60644	1
22061	71120	1
22061	21470	1
22061	55547	1
22061	43052	1
22061	51238	1
22061	65740	1
22061	19385	1
22061	40144	1
22061	72745	1
22061	36232	1
22061	65519	1
22061	8313	1
22061	48197	1
22061	45858	1
22061	68527	1
22061	12959	1
22061	75447	1
22061	30775	1
22061	10690	1
22061	74494	1
22061	32150	1
22061	28946	1
22061	42710	1
22061	17694	1
22061	26955	1
22061	46165	1
22061	67045	1
22061	47638	1
22061	20055	1
22061	66120	1
22061	35991	1
22061	9157	1
22061	77676	1
22061	50474	1
22061	36606	1
22061	2319	1
22061	67388	1
22061	44711	1
22061	30023	1
22061	57054	1
22061	35678	1
22061	24844	1
22061	16123	1
22061	66049	1
22061	75043	1
22061	63634	1
53444	41398	1
53444	7624	1
53444	21692	1
53444	44866	1
53444	9240	1
53444	60291	1
53444	18888	1
53444	5955	1
53444	13081	1
53444	45108	1
53444	34391	1
53444	31717	1
53444	21548	1
53444	19503	1
53444	59567	1
53444	60644	1
53444	71120	1
53444	21470	1
53444	55547	1
53444	43052	1
53444	51238	1
53444	65740	1
53444	19385	1
